Time,HMDP.x,HMDP.y,HMDP.z,HMDR_Q.x,HMDR_Q.y,HMDR_Q.z,HMDR_Q.w,LeftHandP.x,LeftHandP.y,LeftHandP.z,LeftHandR_Q.x,LeftHandR_Q.y,LeftHandR_Q.z,LeftHandR_Q.w,RightHandP.x,RightHandP.y,RightHandP.z,RightHandR_Q.x,RightHandR_Q.y,RightHandR_Q.z,RightHandR_Q.w,TriggerPull
1.080182,0.1648904,1.194156,-0.08352709,-0.08123886,0.307768,-0.009954943,-0.9479346,0.02920008,1.001492,0.145911,0.498117,-0.04988385,0.6163463,-0.607872,0.2611964,0.9990585,0.2487437,0.479659,0.1176221,-0.5787812,-0.6489258,0
1.09084,0.1642567,1.193997,-0.08066475,-0.08390392,0.3030024,-0.01019669,-0.9492342,0.03042972,1.004699,0.1476387,0.5053749,-0.05166778,0.6153895,-0.6026793,0.2600293,1.000055,0.2527678,0.4729122,0.1211272,-0.5811384,-0.6511225,0
1.102093,0.163919,1.193891,-0.07759404,-0.08629508,0.296705,-0.01102467,-0.9509983,0.03390199,1.007638,0.1500996,0.5103605,-0.05185963,0.6150103,-0.5988364,0.2570062,1.000949,0.2541769,0.4791016,0.1382634,-0.5817378,-0.6425933,0
1.113107,0.1635809,1.193904,-0.07440734,-0.08848381,0.2900462,-0.0119368,-0.9528387,0.03619426,1.010633,0.152662,0.5150697,-0.05291049,0.6142215,-0.595513,0.2543703,1.00264,0.2550184,0.4847716,0.1475704,-0.5793007,-0.6384593,0
1.124688,0.1634437,1.193852,-0.07129884,-0.09050609,0.2830836,-0.01297516,-0.9547272,0.03868759,1.013484,0.1557436,0.5187935,-0.05466242,0.6134542,-0.5929075,0.2526145,1.004356,0.2567661,0.4871039,0.151903,-0.5754541,-0.6391461,0
1.135255,0.163375,1.19405,-0.06783938,-0.09228971,0.2748848,-0.01437737,-0.9569296,0.04284966,1.015041,0.1596441,0.520422,-0.05842143,0.6128086,-0.5917885,0.2507784,1.007229,0.2576934,0.4912439,0.1571979,-0.5675728,-0.6417394,0
1.146334,0.1633102,1.194328,-0.06436586,-0.09396204,0.2668058,-0.01567361,-0.9590309,0.04537678,1.018168,0.1642483,0.5243734,-0.06251696,0.6112071,-0.5895339,0.2497933,1.010375,0.2597747,0.4905679,0.1597998,-0.5569569,-0.6508505,0
1.157447,0.1633737,1.194541,-0.06082714,-0.09559174,0.2586435,-0.01716571,-0.9610781,0.04889131,1.020135,0.1690691,0.526457,-0.06750304,0.6094856,-0.5889089,0.249016,1.013849,0.2628729,0.4862153,0.1608444,-0.5463577,-0.6627346,0
1.169021,0.1634235,1.195077,-0.05700326,-0.09698642,0.2501698,-0.01883544,-0.9631479,0.0531432,1.02161,0.1734269,0.5279728,-0.07287332,0.6066458,-0.5898432,0.2487638,1.016587,0.2662721,0.4804564,0.1604345,-0.5398746,-0.6722781,0
1.179695,0.1634732,1.195619,-0.05312777,-0.09789395,0.2417856,-0.02066313,-0.9651579,0.05656689,1.023777,0.1784183,0.5292186,-0.07819875,0.6033496,-0.5914236,0.24856,1.019068,0.2713547,0.470596,0.1561194,-0.5394947,-0.680523,0
1.190729,0.1634579,1.196405,-0.04895329,-0.09826533,0.2335235,-0.02258137,-0.9671096,0.05987281,1.025908,0.1839496,0.5302926,-0.08679987,0.5972553,-0.595434,0.2487199,1.020582,0.2770413,0.4592454,0.1521212,-0.5433961,-0.6860565,0
1.201959,0.1634785,1.197139,-0.04470277,-0.0984726,0.2250335,-0.02480161,-0.9690449,0.06386012,1.02835,0.1897998,0.5316486,-0.09493242,0.5900794,-0.6001199,0.2484452,1.022374,0.282408,0.4491946,0.150866,-0.5451403,-0.691582,0
1.213004,0.1634965,1.197939,-0.04023385,-0.09833893,0.2166915,-0.02706716,-0.9708973,0.0681439,1.031006,0.1950542,0.5356616,-0.1032257,0.580604,-0.604409,0.2484179,1.023154,0.2882026,0.4399953,0.1521334,-0.5476366,-0.6952366,0
1.22408,0.1634423,1.198666,-0.0355978,-0.09903809,0.2083052,-0.0292341,-0.9725975,0.0721373,1.033537,0.2005614,0.5387195,-0.11109,0.5723162,-0.6081895,0.2482816,1.02491,0.2929112,0.433875,0.1539473,-0.5461719,-0.6998206,0
1.235178,0.1635269,1.19916,-0.03096139,-0.1002349,0.1998639,-0.03100535,-0.9741901,0.07815194,1.03526,0.2062738,0.5407901,-0.1181643,0.5654766,-0.6114078,0.2480943,1.026093,0.2978644,0.4289245,0.1572422,-0.5449122,-0.7031142,0
1.246251,0.1635994,1.199629,-0.02620995,-0.1017382,0.1917986,-0.03261805,-0.9756018,0.08381915,1.036232,0.2114675,0.5426059,-0.1241434,0.5608792,-0.6128474,0.2481909,1.026902,0.3027722,0.4235006,0.1601021,-0.5473555,-0.7038583,0
1.257448,0.1635596,1.200024,-0.02128267,-0.1036169,0.1839159,-0.03379503,-0.976881,0.08838195,1.038005,0.2180687,0.54412,-0.1317061,0.555103,-0.6151809,0.2481616,1.027197,0.3083813,0.417729,0.1618465,-0.5521114,-0.7031936,0
1.269309,0.163635,1.200297,-0.01622784,-0.1054611,0.1763213,-0.03472624,-0.9780505,0.09442657,1.038769,0.2233289,0.5447022,-0.140728,0.5490306,-0.6181105,0.2480774,1.027782,0.3138089,0.4103807,0.1635787,-0.5568398,-0.7033912,0
1.279603,0.1636983,1.200469,-0.0109458,-0.1073902,0.168946,-0.03567209,-0.9791079,0.09933311,1.039982,0.2303301,0.5442268,-0.1542804,0.5404662,-0.622825,0.2484716,1.027735,0.3201745,0.4018432,0.1655655,-0.5625025,-0.7033499,0
1.290768,0.1638683,1.200447,-0.00556159,-0.1092063,0.1617374,-0.03645304,-0.9800951,0.1047498,1.040808,0.2364895,0.5441761,-0.1666278,0.5318875,-0.6270593,0.2487774,1.027549,0.3264412,0.3925097,0.1676303,-0.5673093,-0.7042701,0
1.301856,0.1641185,1.200274,-0.0002678633,-0.1110302,0.1542687,-0.03735093,-0.9810599,0.1094106,1.042214,0.2431405,0.54374,-0.1778203,0.5248085,-0.6303197,0.24927,1.027505,0.3324605,0.3834949,0.1694144,-0.5708566,-0.7059413,0
1.312976,0.1644051,1.20005,0.005267382,-0.1132283,0.1475288,-0.03814923,-0.9818143,0.114552,1.042435,0.2496527,0.5423082,-0.1888872,0.5190663,-0.6330827,0.250011,1.027307,0.3385625,0.3742622,0.1707948,-0.5723544,-0.7093429,0
1.324329,0.1647075,1.199752,0.01081944,-0.115854,0.1406711,-0.03884461,-0.982487,0.1190918,1.043218,0.256754,0.5390748,-0.1998705,0.5142083,-0.6364276,0.2507802,1.02748,0.3444176,0.3665511,0.1717079,-0.5731989,-0.7124604,0
1.335132,0.1651264,1.199516,0.01642048,-0.1188409,0.1340393,-0.03936479,-0.9830366,0.1237087,1.044446,0.2639638,0.5350941,-0.2111707,0.5088487,-0.640433,0.2515078,1.02775,0.3499445,0.3599322,0.1720178,-0.5724337,-0.7163647,0
1.346257,0.1656377,1.199171,0.02211571,-0.12182,0.1272194,-0.03930045,-0.9835806,0.1282274,1.045412,0.2714506,0.5289251,-0.22362,0.5032519,-0.645732,0.2524056,1.027781,0.3561103,0.3542718,0.1727068,-0.5712092,-0.7199889,0
1.357266,0.166054,1.198943,0.02788937,-0.1242622,0.1204516,-0.03925341,-0.9841289,0.1326349,1.046283,0.2791293,0.5240923,-0.2352703,0.4991518,-0.6487086,0.2530398,1.028216,0.3616524,0.3488292,0.1736978,-0.5709519,-0.7226073,0
1.368449,0.1665219,1.198774,0.03382087,-0.126145,0.1140334,-0.0389366,-0.9846663,0.1369128,1.046945,0.2866647,0.5217102,-0.2456201,0.4959759,-0.6492281,0.2538222,1.028737,0.367282,0.3457367,0.1738112,-0.5719035,-0.7233134,0
1.379555,0.1670266,1.198613,0.03966057,-0.1276332,0.107625,-0.03875553,-0.9852028,0.1411308,1.047125,0.2940086,0.5229096,-0.2523687,0.4999057,-0.6426274,0.2545693,1.029499,0.3725961,0.3458803,0.17124,-0.5765344,-0.7201748,0
1.39067,0.167661,1.198392,0.04544079,-0.1284927,0.101723,-0.03825795,-0.9857375,0.144694,1.047805,0.3025237,0.5235698,-0.2583337,0.5028559,-0.6373965,0.2552352,1.030134,0.3776076,0.3485478,0.1661186,-0.5844557,-0.7136741,0
1.401825,0.1672332,1.199162,0.0523206,-0.1295427,0.09610857,-0.03777251,-0.9861822,0.1518017,1.045559,0.3078777,0.5218676,-0.2663556,0.5036995,-0.6348193,0.2561275,1.030843,0.3826337,0.3516819,0.1604538,-0.5910327,-0.7079934,0
1.41293,0.1675756,1.199407,0.05838192,-0.1306504,0.0906794,-0.03714294,-0.9865739,0.1555102,1.045461,0.3159634,0.5181336,-0.2754092,0.5040953,-0.6336996,0.2569263,1.031615,0.3877142,0.3526457,0.1565312,-0.5949388,-0.7051147,0
1.424274,0.1680305,1.199649,0.06434596,-0.1317816,0.08570238,-0.03638053,-0.9868968,0.1588583,1.046191,0.3243916,0.5144091,-0.2855163,0.5040473,-0.6322975,0.257823,1.032173,0.3929366,0.352592,0.1538418,-0.5954866,-0.7052711,0
1.435039,0.1684016,1.200072,0.07030916,-0.1327361,0.08103076,-0.03595232,-0.9871791,0.1623865,1.046723,0.3319488,0.5149019,-0.2924663,0.5041333,-0.6286407,0.2589749,1.032576,0.3982252,0.3503529,0.1528257,-0.594592,-0.7073596,0
1.446187,0.1687205,1.200555,0.07627356,-0.1331358,0.07660284,-0.03581138,-0.987484,0.1660491,1.047464,0.3400819,0.5168147,-0.2968846,0.5059739,-0.6235002,0.2600032,1.03262,0.4036872,0.3468483,0.152582,-0.5943744,-0.7093195,0
1.457253,0.1690004,1.201205,0.08216023,-0.1328417,0.07318867,-0.03593883,-0.9877778,0.1694469,1.048068,0.3478545,0.5218415,-0.2957409,0.5117216,-0.6151096,0.2609682,1.032622,0.4091574,0.3440819,0.1520556,-0.5949479,-0.7102983,0
1.468415,0.1691408,1.202004,0.08807814,-0.1317028,0.0705826,-0.03601243,-0.9881172,0.1722294,1.047652,0.3555377,0.5272875,-0.292088,0.5177354,-0.6071264,0.2620274,1.032088,0.4146556,0.3400734,0.1526845,-0.5954302,-0.7116884,0
1.479487,0.1692215,1.202841,0.09399569,-0.1298137,0.06841356,-0.03605938,-0.9885179,0.1749063,1.048155,0.3636759,0.5309293,-0.2885625,0.523541,-0.6006252,0.263383,1.030814,0.4201491,0.3362823,0.1535127,-0.5969754,-0.7120172,0
1.490575,0.1692334,1.203838,0.09991002,-0.127168,0.0673048,-0.03566451,-0.9889523,0.1791059,1.048481,0.3720122,0.5327141,-0.2868199,0.5275566,-0.5963507,0.2643921,1.029607,0.4260355,0.3320845,0.155433,-0.5983831,-0.7123891,0
1.501785,0.1690698,1.204843,0.1057651,-0.1244641,0.06628412,-0.03505622,-0.9893869,0.1819402,1.048271,0.380616,0.5323067,-0.2861347,0.5298161,-0.595039,0.2653227,1.028383,0.4318368,0.3277869,0.1573908,-0.5994888,-0.7130197,0
1.512873,0.1690584,1.205826,0.1115899,-0.1213634,0.06563981,-0.0346574,-0.9898289,0.1856085,1.048481,0.3892696,0.5296682,-0.2882628,0.5297012,-0.596467,0.2663202,1.026739,0.4379979,0.3229893,0.1614242,-0.5986565,-0.7150038,0
1.523939,0.1692774,1.20653,0.1171774,-0.1182591,0.06534568,-0.03458779,-0.9902264,0.1888078,1.048042,0.3972668,0.5284895,-0.2927088,0.5277801,-0.5970501,0.2671964,1.025768,0.4438685,0.320483,0.1636653,-0.5978602,-0.7162873,0
1.535005,0.1693089,1.207365,0.122785,-0.1147263,0.06549975,-0.03445158,-0.9906365,0.1919681,1.0473,0.4052122,0.5269345,-0.2986116,0.5232475,-0.5994858,0.2682126,1.025001,0.4498194,0.3190027,0.1648486,-0.5973617,-0.7170922,0
1.546094,0.1694202,1.207939,0.1282439,-0.1109278,0.06594298,-0.034555,-0.9910362,0.1946511,1.046184,0.4129701,0.5255212,-0.3032852,0.5219622,-0.5995008,0.2692178,1.024382,0.4557667,0.319866,0.164459,-0.5975697,-0.7166237,0
1.55758,0.1695876,1.208352,0.133774,-0.1076174,0.06659409,-0.03457729,-0.9913568,0.1978395,1.044815,0.4213365,0.5240849,-0.3054023,0.5259144,-0.5962202,0.2705462,1.02368,0.4617651,0.3204392,0.1631068,-0.5989192,-0.7155493,0
1.568379,0.1698276,1.208659,0.1392381,-0.1047458,0.06739198,-0.03465018,-0.9916078,0.2007766,1.042773,0.4296145,0.5227196,-0.3054913,0.5334396,-0.5906619,0.2721952,1.023363,0.4675881,0.321512,0.1594655,-0.5975791,-0.7170078,0
1.579465,0.1702452,1.20889,0.1445761,-0.1022843,0.0680884,-0.03463419,-0.9918178,0.2037297,1.040706,0.4379851,0.5207867,-0.3047845,0.5422956,-0.5846395,0.2740378,1.022589,0.473838,0.3204218,0.158739,-0.5982343,-0.7171106,0
1.590577,0.1708229,1.208785,0.1497715,-0.100318,0.06903949,-0.03469638,-0.9919507,0.2066048,1.038574,0.446147,0.5190896,-0.3051506,0.5488054,-0.5798635,0.275684,1.021539,0.4801612,0.3191582,0.1560702,-0.6018177,-0.7152592,0
1.60179,0.1713753,1.208645,0.1549109,-0.09884392,0.06971588,-0.03448464,-0.9920588,0.2097095,1.036628,0.4543762,0.5169093,-0.305239,0.555103,-0.5757557,0.277649,1.021106,0.486227,0.3182933,0.1522706,-0.5986066,-0.7191474,0
1.612882,0.172107,1.208352,0.159873,-0.09808824,0.07009877,-0.03387142,-0.9921279,0.2127361,1.034775,0.4624498,0.5149556,-0.3050081,0.55953,-0.5733384,0.2797513,1.021021,0.4921491,0.3178315,0.1488222,-0.5944313,-0.7235237,0
1.624151,0.1728435,1.208064,0.1647615,-0.09757996,0.07025758,-0.03313071,-0.9921917,0.215695,1.033202,0.4705547,0.5131794,-0.3054276,0.562797,-0.5715072,0.2821088,1.020916,0.4980266,0.318111,0.1434268,-0.5922849,-0.7262456,0
1.634982,0.1738075,1.20759,0.1693636,-0.09792131,0.07012039,-0.03178071,-0.9922119,0.2188891,1.032019,0.4783329,0.5108116,-0.3058687,0.5628834,-0.5733047,0.2847869,1.021197,0.5032889,0.3182233,0.1369678,-0.5889816,-0.7301195,0
1.646131,0.1749321,1.20705,0.1738778,-0.09845787,0.06977158,-0.03037464,-0.9922276,0.2217095,1.030867,0.4862173,0.508723,-0.3060004,0.5638871,-0.5741046,0.287361,1.021384,0.5085368,0.3182345,0.1306273,-0.585407,-0.7341403,0
1.657188,0.1764078,1.206368,0.178041,-0.09875987,0.06949213,-0.02943627,-0.9922454,0.2242539,1.029383,0.493524,0.5071194,-0.3027332,0.5666206,-0.5745638,0.2897457,1.021896,0.5132879,0.3185031,0.1245689,-0.5835081,-0.7365845,0
1.668229,0.1777935,1.205694,0.1822399,-0.09897903,0.06891605,-0.02851573,-0.9922907,0.2269279,1.028259,0.5009139,0.5060812,-0.2997177,0.571209,-0.5725132,0.2921388,1.021998,0.5180987,0.3187849,0.119047,-0.5808809,-0.7394466,0
1.6794,0.1792253,1.205044,0.186409,-0.0991825,0.06810387,-0.02775591,-0.992348,0.2296281,1.027259,0.5082805,0.5055381,-0.2972957,0.5759005,-0.5695481,0.294583,1.022625,0.5220396,0.3193751,0.1139947,-0.5765629,-0.7433572,0
1.690437,0.1806335,1.204514,0.1903747,-0.09961692,0.06706665,-0.02709734,-0.9923932,0.2320902,1.025723,0.5155143,0.5054013,-0.2954023,0.5797497,-0.5667428,0.2966621,1.023317,0.5257238,0.3206772,0.1096502,-0.5716218,-0.747256,0
1.701616,0.1823021,1.203912,0.1941147,-0.1004541,0.06573581,-0.02644153,-0.9924155,0.2344248,1.02511,0.5224275,0.5063044,-0.2926888,0.582972,-0.5640327,0.2989883,1.024099,0.5287727,0.322012,0.1051957,-0.5662166,-0.7514259,0
1.712761,0.1840076,1.203412,0.1976039,-0.1017067,0.06422105,-0.02580173,-0.992404,0.2368248,1.024159,0.5292119,0.5070584,-0.2892781,0.5858788,-0.5620998,0.3014833,1.024849,0.5316406,0.3242813,0.09957938,-0.5613639,-0.7548486,0
1.723796,0.1858974,1.202872,0.2008305,-0.1036043,0.06247763,-0.02477526,-0.9923452,0.2389339,1.023458,0.536067,0.5077519,-0.2857642,0.5890827,-0.5599183,0.303864,1.025464,0.5345514,0.3267384,0.09320208,-0.5584742,-0.7567444,0
1.734951,0.1877859,1.202486,0.203898,-0.1055116,0.06056524,-0.02371707,-0.9922886,0.240814,1.022638,0.5428064,0.5071174,-0.281734,0.5922081,-0.5592383,0.3064656,1.026194,0.5366588,0.3299474,0.08585862,-0.5575955,-0.7568688,0
1.746065,0.1898035,1.202195,0.2064916,-0.1079495,0.05835425,-0.02289823,-0.9921782,0.2427834,1.021805,0.5496337,0.5051448,-0.2789892,0.5943517,-0.5601248,0.3086501,1.026756,0.5391697,0.3318062,0.07881777,-0.557782,-0.7566847,0
1.757145,0.1918999,1.202049,0.2090242,-0.1102668,0.0561121,-0.02215764,-0.9920695,0.2442628,1.021418,0.5565086,0.5029054,-0.2762446,0.5965117,-0.5612031,0.3108921,1.026822,0.5406586,0.3337486,0.07381549,-0.5580021,-0.7561725,0
1.768261,0.1941822,1.201941,0.2110976,-0.1125772,0.05394236,-0.02177314,-0.9919388,0.245488,1.02088,0.5632871,0.5009195,-0.2714721,0.6006088,-0.5609384,0.3132131,1.027145,0.5433255,0.3347913,0.07065269,-0.5563264,-0.7572476,0
1.779481,0.1963186,1.202046,0.2131683,-0.1147794,0.05204047,-0.0216589,-0.9917905,0.2465458,1.02097,0.5698821,0.4989072,-0.2664644,0.6042738,-0.5611966,0.3154702,1.027185,0.5446757,0.3350546,0.06812225,-0.5533212,-0.7595615,0
1.790465,0.1984795,1.202489,0.2149179,-0.1164129,0.05044286,-0.02176135,-0.9916805,0.2479208,1.020736,0.5764781,0.4967511,-0.2616304,0.6106796,-0.5584428,0.3171299,1.026899,0.5460853,0.3345072,0.06866933,-0.5484459,-0.7632802,0
1.801536,0.200624,1.203087,0.2165651,-0.1169624,0.04909068,-0.02178459,-0.9916831,0.2489961,1.02024,0.5826929,0.4955417,-0.255195,0.6194592,-0.5527968,0.3190564,1.026918,0.5473369,0.3338416,0.07009011,-0.5437841,-0.7667699,0
1.812785,0.2027249,1.203994,0.2180051,-0.1166616,0.04783338,-0.02165581,-0.9917828,0.2498786,1.019932,0.5881882,0.4952472,-0.2517617,0.6245739,-0.5488659,0.320932,1.026754,0.5485921,0.333613,0.07063798,-0.5399439,-0.769528,0
1.823791,0.204787,1.205215,0.2193586,-0.115399,0.04668828,-0.02152713,-0.9919878,0.2509928,1.019706,0.5938535,0.4945249,-0.2493608,0.6285192,-0.5461027,0.3229728,1.026838,0.5494938,0.3324295,0.07356793,-0.5366144,-0.7720904,0
1.835002,0.2068175,1.206755,0.2206807,-0.1132647,0.04533819,-0.02156763,-0.9922955,0.2523445,1.019279,0.5991369,0.4928128,-0.2492329,0.6301616,-0.5458159,0.3250381,1.02645,0.5502645,0.3312986,0.07688344,-0.5348787,-0.7734566,0
1.846072,0.2093233,1.207973,0.2214268,-0.1110221,0.04359684,-0.02140802,-0.9926305,0.2535013,1.019401,0.6046546,0.4909561,-0.2499898,0.6288668,-0.5486291,0.3272594,1.026501,0.5509895,0.329702,0.07990449,-0.5343378,-0.7742061,0
1.8575,0.2113127,1.209855,0.2223752,-0.1084312,0.04204004,-0.02116483,-0.9929891,0.2545146,1.019876,0.609731,0.4901911,-0.2502035,0.6255292,-0.5530138,0.3295906,1.026403,0.5519059,0.3278134,0.08108056,-0.5341761,-0.7749969,0
1.869003,0.2133853,1.211546,0.2230175,-0.1058693,0.04048565,-0.02080827,-0.9933376,0.2551458,1.020632,0.6147233,0.4916507,-0.2488758,0.6227239,-0.5554777,0.3322155,1.026711,0.5528548,0.3256594,0.08100749,-0.5341532,-0.775928,0
1.879403,0.2152102,1.213353,0.2237283,-0.1035139,0.03903476,-0.02015609,-0.9936574,0.2559954,1.021307,0.6201008,0.4935799,-0.2465797,0.6225566,-0.5549781,0.334959,1.027089,0.5540345,0.323407,0.07915258,-0.5353947,-0.7762057,0
1.890385,0.2170674,1.215005,0.2242316,-0.1011948,0.03741841,-0.01944405,-0.9939725,0.2566825,1.021576,0.6254516,0.4955543,-0.2425968,0.6269554,-0.5499998,0.3376466,1.027585,0.555271,0.3217914,0.07739519,-0.5348886,-0.7774024,0
1.901613,0.2188127,1.216802,0.2248219,-0.09892477,0.03570693,-0.01867758,-0.9942787,0.2575383,1.021788,0.6313987,0.4963926,-0.2385468,0.6343505,-0.5424843,0.3405452,1.028453,0.5561742,0.3199249,0.07473477,-0.5335983,-0.7793174,0
1.91266,0.2204244,1.21854,0.2252709,-0.09651449,0.03381508,-0.01758393,-0.9946016,0.2584245,1.021378,0.6376659,0.4951037,-0.235493,0.6432459,-0.5344625,0.3432847,1.029323,0.5570155,0.318015,0.07328913,-0.5317648,-0.7814866,0
1.923675,0.2225243,1.219834,0.2254411,-0.09408846,0.0321155,-0.01678213,-0.9949042,0.259284,1.021169,0.6438802,0.4935541,-0.2339847,0.6506699,-0.5275266,0.345897,1.030643,0.5578609,0.317152,0.07222164,-0.5300542,-0.7830972,0
1.934852,0.2240553,1.221478,0.2257682,-0.09158403,0.03013147,-0.01603613,-0.9952122,0.2602649,1.020208,0.6497757,0.4899286,-0.2361808,0.6577049,-0.521165,0.3482636,1.031735,0.5587658,0.3166241,0.07112082,-0.5293807,-0.7838668,0
1.946207,0.2255378,1.223,0.2261817,-0.08937135,0.02813466,-0.01527426,-0.9954838,0.2611554,1.019703,0.6556588,0.486558,-0.2390462,0.6629189,-0.5163881,0.3505797,1.032892,0.5595993,0.3166887,0.06976057,-0.529074,-0.7841701,0
1.957039,0.2268615,1.224462,0.2265916,-0.08720341,0.02616021,-0.01492041,-0.9957353,0.2624049,1.019462,0.6608824,0.4812926,-0.2459778,0.6652579,-0.5150577,0.3526534,1.034665,0.5603328,0.3188012,0.06822724,-0.5290129,-0.7834897,0
1.968227,0.2282228,1.225847,0.2270721,-0.08500382,0.02400217,-0.01435623,-0.9959881,0.2630341,1.019091,0.6661732,0.4779633,-0.2483394,0.6691185,-0.5120149,0.3546088,1.035954,0.5610754,0.3198583,0.06719103,-0.5281193,-0.7837514,0
1.979272,0.2295133,1.227122,0.2275388,-0.08267416,0.02179348,-0.01394751,-0.9962407,0.2641019,1.019351,0.6710943,0.4752829,-0.2500558,0.6724517,-0.5093006,0.3565154,1.037527,0.5617578,0.3215936,0.06617829,-0.5261388,-0.784459,0
1.990312,0.230983,1.228163,0.2278568,-0.0806687,0.01969006,-0.01374697,-0.9964517,0.2652179,1.020318,0.6759899,0.4732659,-0.2504086,0.6750905,-0.5075114,0.3585379,1.039217,0.5622739,0.3226095,0.06489169,-0.5240165,-0.7855691,0
2.00153,0.2322716,1.229055,0.2281948,-0.07877184,0.01760718,-0.01348041,-0.996646,0.2662544,1.021266,0.6805131,0.471928,-0.2505882,0.6767921,-0.5064011,0.3605311,1.04094,0.562975,0.3236747,0.06335283,-0.5211022,-0.7871936,0
2.012601,0.233326,1.230022,0.2287056,-0.07702223,0.01557969,-0.01308367,-0.9968219,0.2673062,1.022684,0.6846526,0.4711348,-0.2511157,0.676519,-0.5072426,0.362568,1.042844,0.5638323,0.3239636,0.06018071,-0.517655,-0.7895943,0
2.023662,0.2344656,1.230825,0.2291209,-0.07541115,0.01356373,-0.01274508,-0.9969789,0.2685504,1.023942,0.6887403,0.470615,-0.2515795,0.6775991,-0.5060522,0.3646518,1.044461,0.5647548,0.3240101,0.05744243,-0.5151539,-0.7914129,0
2.034847,0.2353988,1.231691,0.2297201,-0.07383156,0.01131916,-0.01196861,-0.9971347,0.2696857,1.024902,0.6928118,0.4701789,-0.2512423,0.6802499,-0.50306,0.3666198,1.046163,0.5656825,0.3240513,0.05327357,-0.5137298,-0.7926124,0
2.046004,0.2363153,1.232475,0.2302701,-0.07203149,0.009074576,-0.01136807,-0.9972963,0.2706935,1.026053,0.6964296,0.4700481,-0.2507924,0.681923,-0.5011377,0.3685557,1.047812,0.566558,0.3243055,0.0495618,-0.5123996,-0.7936097,0
2.057115,0.2371218,1.233176,0.2309507,-0.07025775,0.006698076,-0.01081733,-0.9974477,0.2717491,1.027249,0.6998587,0.4697034,-0.251817,0.6814801,-0.5015494,0.370133,1.04964,0.5674345,0.3252884,0.04624508,-0.5104237,-0.7946801,0
2.068213,0.2378408,1.233885,0.231582,-0.06861582,0.004488187,-0.01050466,-0.9975778,0.2731971,1.028018,0.7036234,0.4687279,-0.253079,0.6813276,-0.5020338,0.3718345,1.051241,0.5683124,0.3262635,0.043545,-0.5089043,-0.7954072,0
2.079261,0.238498,1.234565,0.2322552,-0.06665426,0.002445165,-0.01063722,-0.9977165,0.2741714,1.029037,0.7069374,0.4679838,-0.2544386,0.6799657,-0.5038838,0.3732593,1.052775,0.5690731,0.327658,0.04067058,-0.5080591,-0.7955263,0
2.090464,0.2390783,1.235224,0.2329446,-0.06440651,0.0004701602,-0.01096025,-0.9978635,0.2752947,1.030078,0.7101067,0.4679516,-0.2544527,0.6785361,-0.50583,0.3744255,1.054345,0.5698233,0.3289876,0.03759645,-0.5059707,-0.7964594,0
2.101388,0.2395924,1.235844,0.2335722,-0.06207532,-0.00138036,-0.01150207,-0.9980043,0.2758715,1.030965,0.7133688,0.4690148,-0.2524039,0.6782538,-0.5062503,0.3757284,1.056007,0.5706069,0.3299188,0.03466184,-0.5008699,-0.7994257,0
2.112577,0.2399741,1.236404,0.2342539,-0.0598128,-0.003031779,-0.01215349,-0.998131,0.2764007,1.031713,0.7166504,0.4699682,-0.2497466,0.6791251,-0.5055153,0.377077,1.057872,0.5715501,0.330958,0.03196286,-0.494819,-0.8028696,0
2.123641,0.2403429,1.237022,0.2349201,-0.05762454,-0.004939666,-0.01274198,-0.9982449,0.2767026,1.032008,0.7197423,0.4707679,-0.2454718,0.6802549,-0.5053458,0.3781722,1.059739,0.5725419,0.331781,0.02966085,-0.4865156,-0.8076783,0
2.134932,0.2406465,1.237587,0.2355601,-0.05545935,-0.006728494,-0.01319271,-0.9983511,0.2771375,1.032037,0.7225001,0.4695365,-0.2430339,0.679446,-0.5087466,0.3789366,1.061462,0.5735596,0.3327853,0.0272101,-0.4799148,-0.8112924,0
2.146073,0.2407652,1.238129,0.2361468,-0.05346199,-0.00854897,-0.01361462,-0.9984405,0.277475,1.031774,0.724969,0.4653969,-0.2421435,0.6790302,-0.5135079,0.3798283,1.063197,0.5744306,0.3339209,0.02434937,-0.4754212,-0.8135594,0
2.156948,0.2408127,1.23863,0.2367232,-0.05154439,-0.01036729,-0.01375978,-0.9985221,0.2777091,1.030855,0.7273535,0.4579938,-0.2424961,0.6792578,-0.5196598,0.3800776,1.064697,0.5754892,0.3361485,0.0212834,-0.4727558,-0.8142807,0
2.168087,0.2407997,1.238974,0.2372166,-0.04978029,-0.01199012,-0.01383756,-0.9985924,0.2777753,1.029886,0.7293125,0.4510445,-0.2432733,0.678719,-0.5260394,0.3805988,1.066271,0.5763026,0.3384734,0.01847563,-0.4688767,-0.815628,0
2.179269,0.2406703,1.239166,0.2376575,-0.04815397,-0.01353607,-0.01382959,-0.9986525,0.2781187,1.028829,0.7320442,0.4407618,-0.2456119,0.6764468,-0.5364919,0.3806314,1.067851,0.5771593,0.3416286,0.01573203,-0.4645797,-0.8168282,0
2.190287,0.2404367,1.239283,0.2381073,-0.04706603,-0.01483005,-0.01371113,-0.9986876,0.2778108,1.027927,0.7338917,0.4349832,-0.2489208,0.6728823,-0.5441117,0.3806057,1.06944,0.5780467,0.3445142,0.01358611,-0.4589043,-0.8188604,0
